"","SAMD00115014","SAMD00115015","SAMD00115025","SAMD00115027","SAMD00114971","SAMD00114972","SAMD00115039","SAMD00114968","SAMD00114970","SAMD00115016","SAMD00115017","SAMD00115019","SAMD00115021","SAMD00115023","SAMD00114973","SAMD00114969","SAMD00115018","SAMD00115020","SAMD00115022","SAMD00115024","SAMD00115064","SAMD00115029","SAMD00115026","SAMD00115028","SAMD00115060","SAMD00115061","SAMD00115062","SAMD00114997","SAMD00115030","SAMD00115063","SAMD00114999","SAMD00115031","SAMD00115032","SAMD00115065","SAMD00115034","SAMD00115035","SAMD00114998","SAMD00115000","SAMD00114995","SAMD00114996","SAMD00115033","SAMD00114801","SAMD00114735","SAMD00114736","SAMD00115036","SAMD00114737","SAMD00114738","SAMD00115037","SAMD00114739","SAMD00114744","SAMD00114745","SAMD00114746","SAMD00114747","SAMD00114831","SAMD00114748","SAMD00114832","SAMD00114740","SAMD00114741","SAMD00114833","SAMD00114742","SAMD00114743","SAMD00114757","SAMD00114758","SAMD00114759","SAMD00114760","SAMD00114834","SAMD00114761","SAMD00114762","SAMD00114763","SAMD00114802","SAMD00114815","SAMD00114764","SAMD00114974","SAMD00114755","SAMD00114756","SAMD00114765","SAMD00114978","SAMD00114766","SAMD00114979","SAMD00114767","SAMD00114768","SAMD00114769","SAMD00114770","SAMD00114771","SAMD00114980","SAMD00114975","SAMD00114772","SAMD00114773","SAMD00114718","SAMD00115040","SAMD00114976","SAMD00114977","SAMD00114719","SAMD00114720","SAMD00115042","SAMD00114721","SAMD00114722","SAMD00115043","SAMD00114984","SAMD00114723","SAMD00114724","SAMD00115041","SAMD00114981","SAMD00114800","SAMD00114982","SAMD00114793","SAMD00114794","SAMD00114795","SAMD00114985","SAMD00115045","SAMD00114986","SAMD00115046","SAMD00115047","SAMD00114796","SAMD00114987","SAMD00114797","SAMD00114988","SAMD00114798","SAMD00114799","SAMD00114753","SAMD00114754","SAMD00115044","SAMD00114989","SAMD00114990","SAMD00114991","SAMD00114992","SAMD00115048","SAMD00114749","SAMD00115049","SAMD00115050","SAMD00115051","SAMD00115052","SAMD00114750","SAMD00115053","SAMD00115054","SAMD00114993","SAMD00115055","SAMD00114751","SAMD00114752","SAMD00114780","SAMD00114781","SAMD00114782","SAMD00114994","SAMD00114774","SAMD00114775","SAMD00114776","SAMD00114777","SAMD00115056","SAMD00115058","SAMD00114778","SAMD00114779","SAMD00114730","SAMD00115001","SAMD00114731","SAMD00114732","SAMD00114733","SAMD00114734","SAMD00114725","SAMD00115057","SAMD00114726","SAMD00114727","SAMD00114728","SAMD00114729","SAMD00115002","SAMD00114787","SAMD00114788","SAMD00115003","SAMD00115004","SAMD00114789","SAMD00114790","SAMD00114791","SAMD00114792","SAMD00114783","SAMD00114784","SAMD00115008","SAMD00114785","SAMD00114786","SAMD00115009","SAMD00115005","SAMD00115006","SAMD00115038","SAMD00115007","SAMD00115059","SAMD00115011","SAMD00115012","SAMD00115013","SAMD00115010","SAMD00114816","SAMD00114819","SAMD00114804","SAMD00114805","SAMD00114806","SAMD00114807","SAMD00114808","SAMD00114809","SAMD00114810","SAMD00114811","SAMD00114820","SAMD00114821","SAMD00114812","SAMD00114813","SAMD00114814","SAMD00114826","SAMD00114827","SAMD00114828","SAMD00114829","SAMD00114830","SAMD00114862","SAMD00114822","SAMD00114823","SAMD00114857","SAMD00114858","SAMD00114824","SAMD00114825","SAMD00114817","SAMD00114818","SAMD00114835","SAMD00114836","SAMD00114803","SAMD00114841","SAMD00114842","SAMD00114843","SAMD00114844","SAMD00114845","SAMD00114846","SAMD00114847","SAMD00114848","SAMD00114849","SAMD00114850","SAMD00114863","SAMD00114864","SAMD00114865","SAMD00114866","SAMD00114851","SAMD00114852","SAMD00114867","SAMD00114853","SAMD00114868","SAMD00114869","SAMD00114854","SAMD00114859","SAMD00114837","SAMD00114838","SAMD00114860","SAMD00114839","SAMD00114840","SAMD00114855","SAMD00114856","SAMD00114861","SAMD00114887","SAMD00114870","SAMD00114871","SAMD00114926","SAMD00114937","SAMD00114888","SAMD00114889","SAMD00114872","SAMD00114873","SAMD00114927","SAMD00114928","SAMD00114938","SAMD00114890","SAMD00114891","SAMD00114929","SAMD00114930","SAMD00114939","SAMD00114892","SAMD00114893","SAMD00114874","SAMD00114875","SAMD00114931","SAMD00114932","SAMD00114940","SAMD00114894","SAMD00114895","SAMD00114876","SAMD00114933","SAMD00114941","SAMD00114896","SAMD00114897","SAMD00114877","SAMD00114878","SAMD00114934","SAMD00114942","SAMD00114898","SAMD00114935","SAMD00114936","SAMD00114943","SAMD00114908","SAMD00114944","SAMD00114918","SAMD00114909","SAMD00114919","SAMD00114920","SAMD00114949","SAMD00114950","SAMD00114910","SAMD00114911","SAMD00114921","SAMD00114922","SAMD00114951","SAMD00114912","SAMD00114913","SAMD00114923","SAMD00114952","SAMD00114953","SAMD00114945","SAMD00114924","SAMD00114954","SAMD00114914","SAMD00114946","SAMD00114925","SAMD00114955","SAMD00114956","SAMD00114915","SAMD00114916","SAMD00114917","SAMD00114947","SAMD00114948","SAMD00114957","SAMD00114958","SAMD00114879","SAMD00114880","SAMD00114959","SAMD00114960","SAMD00114899","SAMD00114881","SAMD00114882","SAMD00114900","SAMD00114901","SAMD00114961","SAMD00114962","SAMD00114883","SAMD00114884","SAMD00114902","SAMD00114903","SAMD00114963","SAMD00114964","SAMD00114904","SAMD00114905","SAMD00114965","SAMD00114885","SAMD00114906","SAMD00114907","SAMD00114966","SAMD00114967","SAMD00114886","SAMD00164694","SAMD00164695","SAMD00164708","SAMD00164713","SAMD00136653","SAMD00164717","SAMD00164721","SAMD00164723","SAMD00164727","SAMD00164728","SAMD00164729","SAMD00164734","SAMD00164744","SAMD00164745","SAMD00164746","SAMD00164748","SAMD00164750","SAMD00154991","SAMD00164755","SAMD00164756","SAMD00164757","SAMD00164758","SAMD00154992","SAMD00164760","SAMD00154993","SAMD00164764","SAMD00164765","SAMD00136648","SAMD00164767","SAMD00164769","SAMD00154994","SAMD00164771","SAMD00164772","SAMD00154995","SAMD00164773","SAMD00164774","SAMD00164776","SAMD00164778","SAMD00164779","SAMD00164780","SAMD00164791","SAMD00164801","SAMD00164803","SAMD00164804","SAMD00164805","SAMD00164806","SAMD00164807","SAMD00164808","SAMD00164809","SAMD00164812","SAMD00164813","SAMD00164814","SAMD00164817","SAMD00164818","SAMD00164819","SAMD00164820","SAMD00164821","SAMD00164822","SAMD00164823","SAMD00164824","SAMD00164825","SAMD00164826","SAMD00164827","SAMD00164828","SAMD00164829","SAMD00164830","SAMD00164831","SAMD00164832","SAMD00164833","SAMD00164834","SAMD00164835","SAMD00164836","SAMD00164837","SAMD00164838","SAMD00164839","SAMD00164840","SAMD00164841","SAMD00164842","SAMD00164843","SAMD00164844","SAMD00164845","SAMD00164846","SAMD00164847","SAMD00164848","SAMD00164849","SAMD00164850","SAMD00164851","SAMD00164852","SAMD00164853","SAMD00164854","SAMD00164855","SAMD00164856","SAMD00164857","SAMD00164858","SAMD00164859","SAMD00164860","SAMD00164861","SAMD00164862","SAMD00164863","SAMD00164864","SAMD00164865","SAMD00164866","SAMD00164867","SAMD00164868","SAMD00164869","SAMD00164870","SAMD00164871","SAMD00164872","SAMD00164873","SAMD00164874","SAMD00164875","SAMD00164876","SAMD00164877","SAMD00164878","SAMD00164879","SAMD00164880","SAMD00164881","SAMD00164882","SAMD00164883","SAMD00164884","SAMD00164885","SAMD00164886","SAMD00164887","SAMD00164888","SAMD00164889","SAMD00164890","SAMD00164891","SAMD00164892","SAMD00164893","SAMD00164894","SAMD00164895","SAMD00164896","SAMD00164897","SAMD00164898","SAMD00164899","SAMD00164900","SAMD00164901","SAMD00164902","SAMD00164903","SAMD00164904","SAMD00164905","SAMD00164906","SAMD00164907","SAMD00164908","SAMD00164909","SAMD00164910","SAMD00164911","SAMD00164912","SAMD00164913","SAMD00164914","SAMD00164915","SAMD00164916","SAMD00164917","SAMD00164918","SAMD00164919","SAMD00164920","SAMD00164921","SAMD00164922","SAMD00164923","SAMD00164924","SAMD00164925","SAMD00164926","SAMD00164927","SAMD00164928","SAMD00164929","SAMD00164930","SAMD00164931","SAMD00164932","SAMD00164933","SAMD00164934","SAMD00164935","SAMD00164936","SAMD00164937","SAMD00164938","SAMD00164939","SAMD00164940","SAMD00164941","SAMD00164942","SAMD00164943","SAMD00164944","SAMD00164945","SAMD00164946","SAMD00164947","SAMD00164948","SAMD00164949","SAMD00164950","SAMD00164951","SAMD00164952","SAMD00164953","SAMD00164954","SAMD00164955","SAMD00164956","SAMD00164957","SAMD00164958","SAMD00164959","SAMD00164960","SAMD00164961","SAMD00164962","SAMD00164963","SAMD00164964","SAMD00164965","SAMD00164966","SAMD00164967","SAMD00164968","SAMD00164969","SAMD00164970","SAMD00164971","SAMD00164972","SAMD00164973","SAMD00164974","SAMD00164975","SAMD00164976","SAMD00164977","SAMD00164978","SAMD00164979","SAMD00164980","SAMD00164981","SAMD00164982","SAMD00164983","SAMD00164984","SAMD00164985","SAMD00164986","SAMD00164987","SAMD00164988","SAMD00164989","SAMD00164990","SAMD00164991","SAMD00164992","SAMD00164993","SAMD00164994","SAMD00164995","SAMD00164996","SAMD00164997","SAMD00164998","SAMD00164999","SAMD00165000","SAMD00165001","SAMD00165002","SAMD00165003","SAMD00165004","SAMD00165005","SAMD00165006","SAMD00165007","SAMD00165008","SAMD00165009","SAMD00165010","SAMD00165011","SAMD00165012","SAMD00165013","SAMD00165014","SAMD00165015","SAMD00165016","SAMD00165017","SAMD00165018","SAMD00165019","SAMD00165020","SAMD00165021","SAMD00165022","SAMD00165023","SAMD00165024","SAMD00165025","SAMD00165026","SAMD00165027","SAMD00165028","SAMD00165029","SAMD00165030","SAMD00165031","SAMD00165032","SAMD00165033"
"Actinomycetales",0.00771,0.00677,0.00116,0,0.0046,0,0.01757,0.00115,0.00396,0,0.0388,0,0,0.04264,0.00635,0.0037,0,0.06706,0.00349,0,0.0172,0,0.0142,0,0.00779,0.00526,0.00301,0.05675,0.07795,0,0.00891,0.01641,0.03676,0,0,0,0.00442,0.059,0.00176,0.00081,0.0125,0.00161,0.0291,0,0.02431,0,0,0,0.08566,0.00028,1.19982,0.02518,0.07294,0,0.10554,0,0,0,0,0.04047,0,0,0.00722,0.00336,0.97703,0,0.00949,0,3e-04,0,0.02304,0,0.01634,0.00558,0,0.00855,0.1076,0.0192,0,0.00348,0.0267,0,0.00597,0.12495,0,0,0,0,0.0052,0,0,0.00123,0,0.2533,0,0.00056,0.15121,0.05619,0.00399,0.00774,0.01933,0,0,0.0171,0,0.02051,0,0.08934,0.01065,0,0,0.00899,0,0.00301,0.00146,0,0,0,0,0.01706,0.00069,0,0.01224,0.00185,0,0.00201,0.00464,0.00466,0,0.00992,0.00108,0,0,0,0,0.01243,0.00035,0,0.00563,0.09052,0,0.04253,0.00572,0.00272,0.00385,0.04934,0.00313,0,0,0.18078,0,0.00185,0.00375,0,0.0047,1.465,0.00243,0.00182,0,0.00232,0,0.20503,0,0.68482,0.10531,0.00507,0,0,0,0,0,0,0.00252,0,0,0.02472,0,0,0,0.10035,0.00883,0,0,0,0,0,0.03691,0.01827,0.34233,0.00767,0,0,0.03092,0.00729,0,0.00202,0.09982,0,0.1923,0.02292,0.14283,0.00237,0.00319,0.06039,0,0,0.00439,0,0,0.01367,0.06161,0.17315,0,0.00087,0,0,0,0.0106,0,0,0.18122,0.03685,0.05387,0.0107,0.01937,0,0,0,0.00476,0.03302,0,0,0.00167,0.01046,0.00623,0,0.02374,0.014,0.00021,0.1965,0,0,0,0.00043,0,0.01646,0,0,0,0,0.00222,0,0.00311,0.00078,0,0.00243,0,0,0.48989,0,0,0.00167,0,0,0,0,0,0.06662,0.00532,0,0.41454,0.10605,0.08415,0.00075,0,0,0,0,0.02373,0.08684,0,0.15633,0.0359,0,0,0.05205,0,0.05215,0.02262,0.10285,0,0,0,0.0088,0,0.002,0.12246,0,0,0.00022,0.00162,0,0,0,0,0.23948,0,0,0,0.24964,0.2211,0.03976,0.0011,0,0.30755,0.02079,0,0.01163,0,0.00886,0,0.04465,0.00449,0.00353,0,0,0.01333,0,0,0.02833,0,0,0,0,0.09442,0,0,0,0.02409,0,0,0,0,0,0.02592,0,0,0.00527,0,0.00317,0.4228,0,0.0529,0.00204,0.01584,0.00348,0.20775,0.00225,0,0.15419,0.05374,0.00483,0,0.00405,0,0.00046,0.26766,1.8837,0.4574,0.00952,0.0023,0.01357,0.41873,0.20277,0,0.09936,0.00259,0.0086,0.01118,0.41228,0,0,0.0512,0.16512,0.11803,0.03749,0.00919,0,0.21774,0.02209,0.10595,0,0.00102,0.01641,0,0,0.02164,0,0.00974,0,0,0.00038,0.28307,0,0.4243,0.09432,0,0,0.0224,0,0,0,0,0.04326,0.00077,0,0.21836,0.07964,0,0.01269,0.00437,2e-04,0,0,0.01721,0,0.01557,0.93029,0.3969,0,0,0,0,0,0.01367,0,0.01397,0.00404,0.00986,0,0,0,0,0,0.00088,0,0,0.00044,0,0.00018,7e-04,0.00134,0,0,0.01633,0,0.00052,0,0,0,0,0.00158,0.09697,0,0.00109,0,0.02092,0.02565,0,0.0039,0,0.54046,0.02031,0.00236,0,0,0.00214,2e-04,3e-04,0,0,0.01793,0,0,0,0,0,0,0,0,0,0.03202,0.75852,0,0,0.0088,0.00547,0,0,0,0,0.01666,0,0.03652,0,0.00012,0,0.00062,0,0.0129,0,0,0,0.00258,0.11852,0,0.01685,0.02426,0.01366,0,0,0.00156,0,0,0.02926,0,0.00797,0.01043,0.00387,0,0.00529,0.01883,0.00649,0.01134,0,0.03643,0.02104,0.01728,0,0.17826,0.06447,0,0.01869,0,0.00561,0,0,0,0,0,0.24783,0,0.02777,0,0,0,0.1053,0,0.01896,0.00347,0.00037,0.14593,0.01265,0.10186,0,0,0,0,0.00817,0.05618,0,0,0,0,0.00712,0.00326,0,0.03945,0,0,0.01928,0,0,0,0,0,0,0,0.04947,0,0,0,0,0,0.03677,0.0045,0.01519,0.01342,0.02161,0,0.02978,0.00128,0,0,0,0.00705,0.00068,0.00124,0,0,0,0,0,0.35312,0,0.0082
"Bifidobacteriales",0.04889,7.45873,2.67276,3.15948,0.95951,1.75326,3.0471,24.67254,0.00304,1.51285,7.39105,2.67926,1.64708,14.26004,5.48987,2.31174,2.9856,0.09563,42.22725,0.31769,3.30791,1.31598,3.74022,0.51603,0.03566,0.69559,4.38489,58.25667,2.1264,0,2e-04,0.0123,4.21036,4.20881,0.90267,3.47917,0.28053,4.70607,2.4198,4.28924,0.31069,1.05983,23.61865,4.94596,33.13533,9.04701,3.08595,1.5408,2.09139,0.57188,0.00906,1.04511,4.5295,0.75924,6.98914,3.90395,0.74102,0.07798,0.98336,4.98297,0.76883,0.81622,18.03263,0.00083,11.10537,3.31725,9.16271,6.41566,1.50438,0.80217,0,2.05608,1.65757,2.04287,0.16679,0.13482,2.74208,4.40102,4.41821,2.69112,0.26329,1.27871,0.02825,1.89304,1.94538,4.68028,1.00221,0.09876,1.58755,2.15544,1.00703,13.26915,2.04749,0,2.55529,2.00303,0.91937,10.2374,0.33239,1.05776,0.52417,19.29848,4.11564,1.12121,4.06617,0.61871,2.39376,3.16378,0.50942,3.46012,0.3018,6.12337,0.05582,2.765,0.36324,3.12922,1.43544,7.49739,0.04286,0.00972,3.31047,2.39965,0.39754,0.51029,3.02121,6.36023,0.25432,5.05689,4.34439,3.03778,8.13608,0,0.24227,0.01273,0.58615,2.45962,3.1666,2.79102,0.48571,0.77379,9.82474,3.11057,40.32385,4.36904,1.14796,0,0.00844,5.47882,9.06513,0.18796,0,0.12756,3.94444,2.50836,0,2.97735,0.85896,2.11762,0.02114,0.01573,1.42967,5.91979,0.84856,0.76,7.59565,4.85652,4.26784,11.12195,4.44302,0.59159,0.55852,0,33.45122,3.05267,0.12622,6.19431,1.71105,1.48134,0,0,0.95973,5.17425,8.17842,0.34401,13.77216,29.12627,0.81527,0,0.02817,6.86918,1.63365,2.85028,7.93755,0,0.20087,2.29973,0.26621,1.75845,5.7458,2.36965,0,3.51229,0.31236,6.64313,1.9359,0.02563,5.38602,11.97399,0.32693,0,0.85733,1.17636,0.16138,16.92012,0.14602,2.37888,0.53568,0.95372,0.16288,0.11089,9.51524,0.68004,0.51709,0.02261,1.6871,0.65403,1.57351,2.22516,3.62844,0.54016,0.00104,1.8859,1.55577,0.5936,0.02875,0.55045,0,3.18834,0.76639,3.24782,0.41788,8.84056,0.47754,1.43898,1.22119,3.60802,10.72656,0.26484,0.42174,0,4.05265,1.34193,1.65787,0.04148,0.74402,1.3357,0.11506,0,0.41956,1.30537,2.90443,0.92012,0.15089,0.02228,2.65973,9.75519,38.368,6.97501,3.69494,0.0089,12.93187,2.03782,15.46259,3.74037,3.33684,0.4839,0.33682,2.04197,1.03498,2.64914,1.41023,0.90754,3.23455,38.95127,0.18952,0.13269,2.2532,0.91951,0.96437,0.13198,0.02887,2.69763,1.09653,3.27091,1.01763,0.44834,0.09294,0,0.1959,0,5.66057,0.37339,0.05642,2.49644,0.21417,2.27141,0.02861,0.63994,4.48284,0.27267,4.46038,0.42008,1.16387,0,3.99047,2.45789,0.07012,0.00997,0.01435,3.20397,3.41911,0.52244,8.93138,0,0.12417,0,2.46518,0.48949,0.39361,0.59729,0.71448,5.4167,0.1132,2.7561,0.58724,0.56451,1.37085,0,0.41206,1.17521,0.35971,2.45918,0,6.71465,0.74911,0.02164,0.39179,0.91629,1.63908,8.66057,11.61802,0.0107,0.98464,0,5.52261,1.74293,0.74248,1.68333,1.271,5.87338,3.54296,0,0.62397,0,0.87857,0.01242,2.87195,1.20719,0.31852,6.21824,1.42049,12.17197,1.45245,0.4742,2.02042,0.26634,2.9203,2.64376,11.75577,0,0.11832,0.94596,0.09578,4.98351,8.24585,0.17356,58.12129,0.00817,0.90507,2.98859,0.02106,0.36201,0.62078,6.01873,0.60768,0.06774,1.07697,0,0.05435,0,0.69361,16.3833,4.71156,0.52272,0.02846,1.43317,1.61061,3.1878,0,2.95827,2.47218,0.06764,0,0.14065,0.16421,3.31008,0.86438,6.65733,0.99092,3.75678,2.30941,0.00442,0.08842,0.18165,1.15315,0,0.33649,0.27823,0.31095,1.84826,1.03367,4.01347,0.28315,0.05311,1.08468,0,2.16643,9.51886,1.62366,0.5426,1.63877,1.39284,1.04945,1.26237,4.45181,1.95907,4.01246,1.67539,14.09329,2.86803,0.02072,5.38082,0.10077,1.77734,1.55583,12.0245,0,1.29176,0.19942,0.16266,0.28207,9.0334,1.14833,0.00264,0.91169,1.8925,0.75545,4.97632,0,2.74885,1.78382,0.70306,2.13046,2.18419,4.37085,1.60797,3.0287,1.9832,7.92201,44.74919,0.07757,5.11445,3.89009,0,0.27779,1.42529,0,0.50533,5.05682,0.414,0.52682,4.17839,0.24662,1.25902,0.06557,1.85132,15.6169,0.65195,10.791,0.71455,3.33,0.7268,2.8344,0.82775,1.56093,5.52153,0.09239,0.84049,0,0.02791,0.00906,2.34307,1.60303,9.79771,0,4.25339,2.07131,7.27851,1.84619,0.77683,1.53405,1.58855,0.32027,0.99777,3.56899,1.05188,8.37579,0.069,0.10193,0.32695,0.63337,0.67253,0,0,11.55035,0.36657,14.26566,0.97046,1.38651,0.033,1.93847,0.52355,0.53393,0,5.10932,0,2.57383,0.79591,5.10535,0.21209,3.63628,8.15073,0.16196,0.54228,0,0.66445,14.19341,0.14981,4.08866,5.05367,7.45241,0,0.17609,0.02511,0.49675,0.0022,1.76933,3.28183,5.82526,0.77307,0,0,2.4675,0.10302,0.02325,2.31813,2.5943,0.21465,0,0,4.13399,4.84083,10.88722,0.16354,9.2817,39.31312,13.75665,0.22009,0.16269,2.34282,2.60897,0.95269,0.8207,1.87559,5.14289,7.51084,4.93596,5.39617,13.03642,0.40791,7.13082,15.70303,0.06091,0.03755,3.91542,2.32386,1.01737,3.68071,7.94958,4.76798,72.67669,0.23951,0.14647,8.005,0.72472,31.95003
"Corynebacteriales",0,0,0,0,0,0,0,0,0,0,0,0.00182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224,0,0.00584,0,0,0.0035,0,0,0.32077,0,0.06414,0,0,0,0,0,0,0,0,0.00079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12468,0,0,0,0,0,0,0,0,0,0,0,0.00048,0,0,0,0,0,0,0,0,0,0,0.00465,0,0,0,0,0,0,0,0,0.00216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029,0,0,0,0,0,0,0,0,0.00385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027,0.01786,0,0,0,0.13409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01003,0,0.06355,0.00108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099,0,0,0,0,0,0,0.20814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01498,0.00694,0,0,0,0.00085,0,0,0,0,0.03091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00392,0,0,0,0,0,0.05729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Micrococcales",0,0.00187,0,0,0.03606,0,0,0,0,0,0.06069,0.00147,0,0.0099,0.01283,0.0074,0.00282,0,0.02102,0,0.00259,0,0.01652,0,0.01598,0.01663,0,0.03291,0.03005,0,0,0,0,0,0,0,0,0.00307,0.00549,0.0175,0.00317,0,0,0,0,0,0,0,0.05416,0,0.32685,0.00471,0,0,0.0193,0.02099,0,0.00083,0,0.00865,0,0,0,0,0.15202,0,0.00915,0,0.0023,0,0.00557,0,0,0,0,0,0.00277,0.00838,0,0,0.01244,0.0322,0.04149,0.08644,0,0.12487,0,0,0.01179,0,0,0,0.00647,0.02502,0,0,0.06804,0.00206,0.01612,0,0.00282,0,0,0.03116,0,0.16495,0,0.15484,0.00791,0,0,0,0,0,0,0,0,0,0,0.01584,0,0.06652,0.00501,0.00748,0,0.08006,0,0,0,0,0.00885,0,0.0021,0,0,0.00725,0,0.00177,0,0.05139,0,0.00107,0,0.12811,0.00564,0,0.02058,0,0,0.02443,0.01567,0,0.02322,0.00162,0.01374,0.09635,0.12812,0,0,0.02606,0,0.09129,0,0.22721,0.01222,0.00271,0,0,0.00024,0,0.00747,0,0.01588,0.00179,0,0,0,0.01703,0,0.02828,0,0,0,0,0.00085,0,0.01601,0,0.09724,0,0,0,0,0.0189,0,0,0.02724,0,0.06476,0.02668,0.01694,0,0,0.0139,0,0,0.00098,0,0,0,0,0.09211,0,0,0,0,0,0,0,0,0.04106,0,0.04611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00729,0.02953,0.70017,0.01137,0,0.01946,0,0,0.02457,0,0,0,0.01694,0.01209,0,0.01668,0,0,8e-04,0,0,0.02652,0,0,0.00907,0.00102,0,0,0,0,0.00995,0.04673,0,0.04154,0.13684,0.01941,0.00163,0,0,0.02706,0,0.02077,0.02365,0.01149,0,0.06951,0,0.01486,0,0,0,0.78821,0.00424,0,0,0,0,0,0.00096,0.00228,0,0,0,0,0,0,0.00024,0,0,0,0.00737,0,0,0,0,0,0,0.00596,0.09775,0.03201,0,0,0.00088,0,0.0417,0.01287,0,0,0,0.0727,0,0,0,0,0.01893,0,0,0.00226,0,0,0,0.00115,0.00336,0,0,0,0,0,0,0,0.01147,0,0,0,0,0.12346,0,0,0.05258,0.03622,0.00164,0,0.19124,0,0,0,0.02458,0.0037,0.00857,0.01219,0.02304,0.45998,0.01096,0,0.00615,0.5201,0.01775,0,3e-04,6e-04,0.02774,0.03553,0.36411,0,0.00309,0,0,0.00644,0,0,0.06669,0.01023,0.09318,0.04059,0,0.00524,0.0299,0,0,0.02261,0.00148,0.00465,0,0,0,0.01018,0,0.22795,0.00236,0,0,0.02327,0,0,0,0.00394,0.01659,0,0.00029,0.05335,0.1322,0,0.00062,0,0.00166,0,0,0.09152,0.01839,0,0.33018,0.19818,0,0,0,0,0,0.04994,0,0.01404,0,0.00349,0,0,0,0,0,0,0,0,0,0,0.02263,0,0,0,0,0.04383,0.00453,0,0,0,0,0,0,0.00077,0,0.009,0,0.00465,0,0,0.01052,0,0.18045,0.00455,0.01264,0,0,0.01852,0,0.01815,0,0,0,0,0,0,0.00326,0,0,0.00803,0,0,0.02168,0.16184,0,0,0,0,0,0,0,0,0.0819,0,0.00223,0.00087,0.07039,0.00157,0.01103,0,0.00202,0,0.00188,0,0,0.00678,0,0,0.0018,0.05324,0,0,0,0,0,0.17636,0,0,0,0.00282,0,0,0,0,0,0,0.00478,0.01323,0.15489,0,0.02407,0.14267,0,0,0,0.00223,0,0.01169,0.00488,0,0,0,0,0.00176,0,0,0,0.11411,0,0.00082,0,0,0.00502,0,0.04213,0.00121,0,0.00582,0.00445,0.00965,0.17959,0,0,0,0,0,0,0,0.31577,0,0,0,0,0,0,0,0,0.00275,0.0253,0,0.01068,0.00557,0,0,0,0.00203,0,0.01333,0.01264,0.00079,0,0.0044,0,0,0,0,0.02392,0.00837,0,0.00427,0,0,0,0.00114,0,0,0.00356
